AmenityCrosswalkValue,EntityCode
Survey|20180508|1|01162|AVEquipment|1,01162
Survey|20180508|1|02868|Weddings|1,02868
Survey|20180508|1|00913|AVEquipment|1,00913
Survey|20180508|1|00979|AVEquipment|1,00979
Survey|20180508|1|00112|AVEquipment|1,00112
Survey|20180508|1|00514|AVEquipment|1,00514
Survey|20180508|1|03016|AVEquipment|1,03016
Survey|20180508|1|01430|AVEquipment|1,01430
Survey|20180508|1|01056|AVEquipment|1,01056
Survey|20180508|1|01212|AVEquipment|1,01212
Survey|20180508|1|00269|AVEquipment|1,00269
Survey|20180508|1|02280|AVEquipment|1,02280
Survey|20180508|1|02069|AVEquipment|1,02069
Survey|20180508|1|01644|AVEquipment|1,01644
Survey|20180508|1|01592|AVEquipment|1,01592
Survey|20180508|1|02662|AVEquipment|1,02662
Survey|20180508|1|00192|AVEquipment|1,00192
Survey|20180508|1|00561|AVEquipment|1,00561
Survey|20180508|1|02594|AVEquipment|1,02594
Survey|20180508|1|02866|AVEquipment|1,02866
Survey|20180508|1|01075|AVEquipment|1,01075
Survey|20180508|1|00110|AVEquipment|1,00110
Survey|20180508|1|00678|AVEquipment|1,00678
Survey|20180508|1|02849|AVEquipment|1,02849
Survey|20180508|1|02604|AVEquipment|1,02604
Survey|20180508|1|01595|AVEquipment|1,01595
Survey|20180508|1|02753|AVEquipment|1,02753
Survey|20180508|1|00166|AVEquipment|1,00166
Survey|20180508|1|03056|AVEquipment|1,03056
Survey|20180508|1|00646|AVEquipment|1,00646
Survey|20180508|1|02859|AVEquipment|1,02859
Survey|20180508|1|02661|AVEquipment|1,02661
Survey|20180508|1|00118|SocialEvents|1,00118
Survey|20180508|1|00715|SocialEvents|1,00715
Survey|20180508|1|00260|SocialEvents|1,00260
Survey|20180508|1|02855|SocialEvents|1,02855
Survey|20180508|1|00238|SocialEvents|1,00238
Survey|20180508|1|00253|SocialEvents|1,00253
Survey|20180508|1|00102|SocialEvents|1,00102
Survey|20180508|1|02865|SocialEvents|1,02865
Survey|20180508|1|02806|SocialEvents|1,02806
Survey|20180508|1|02948|SocialEvents|1,02948
Survey|20180508|1|00413|SocialEvents|1,00413
Survey|20180508|1|01162|SocialEvents|1,01162
Survey|20180508|1|00112|SocialEvents|1,00112
Survey|20180508|1|00245|SocialEvents|1,00245
Survey|20180508|1|01475|SocialEvents|1,01475
Survey|20180508|1|00734|SocialEvents|1,00734
Survey|20180508|1|02836|SocialEvents|1,02836
Survey|20180508|1|02202|SocialEvents|1,02202
Survey|20180508|1|00107|SocialEvents|1,00107
Survey|20180508|1|02505|SocialEvents|1,02505
Survey|20180508|1|02845|CorporateEvents|1,02845
Survey|20180508|1|01688|CorporateEvents|1,01688
Survey|20180508|1|03059|CorporateEvents|1,03059
Survey|20180508|1|02851|CorporateEvents|1,02851
Survey|20180508|1|00648|CorporateEvents|1,00648
Survey|20180508|1|00198|CorporateEvents|1,00198
Survey|20180508|1|01668|CorporateEvents|1,01668
Survey|20180508|1|02700|CorporateEvents|1,02700
Survey|20180508|1|01564|CorporateEvents|1,01564
Survey|20180508|1|02753|CorporateEvents|1,02753
Survey|20180508|1|00763|CorporateEvents|1,00763
Survey|20180508|1|00682|CorporateEvents|1,00682
Survey|20180508|1|01056|CorporateEvents|1,01056
Survey|20180508|1|02779|Weddings|1,02779
Survey|20180508|1|02834|Weddings|1,02834
Survey|20180508|1|02847|Weddings|1,02847
Survey|20180508|1|00298|Weddings|1,00298
Survey|20180508|1|02812|Weddings|1,02812
Survey|20180508|1|01682|Weddings|1,01682
Survey|20180508|1|02822|Weddings|1,02822
Survey|20180508|1|01401|Weddings|1,01401
Survey|20180508|1|02506|CorporateEvents|1,02506
Survey|20180508|1|00107|CorporateEvents|1,00107
Survey|20180508|1|02771|CorporateEvents|1,02771
Survey|20180508|1|02863|CorporateEvents|1,02863
Survey|20180508|1|01063|CorporateEvents|1,01063
Survey|20180508|1|02812|CorporateEvents|1,02812
Survey|20180508|1|01162|Weddings|1,01162
Survey|20180508|1|00763|Weddings|1,00763
Survey|20180508|1|03056|Weddings|1,03056
Survey|20180508|1|01212|Weddings|1,01212
Survey|20180508|1|00375|Weddings|1,00375
Survey|20180508|1|02284|Weddings|1,02284
Survey|20180508|1|00164|Weddings|1,00164
Survey|20180508|1|02838|Weddings|1,02838
Survey|20180508|1|01401|CorporateEvents|1,01401
Survey|20180508|1|01682|CorporateEvents|1,01682
Survey|20180508|1|02175|CorporateEvents|1,02175
Survey|20180508|1|01596|CorporateEvents|1,01596
Survey|20180508|1|00979|BusinessServices|1,00979
Survey|20180508|1|00413|BusinessServices|1,00413
Survey|20180508|1|02816|BusinessServices|1,02816
Survey|20180508|1|00541|BusinessServices|1,00541
Survey|20180508|1|00293|BusinessServices|1,00293
Survey|20180508|1|00107|BusinessServices|1,00107
Survey|20180508|1|00118|BusinessServices|1,00118
Survey|20180508|1|00110|BusinessServices|1,00110
Survey|20180508|1|00198|BusinessServices|1,00198
Survey|20180508|1|02700|BusinessServices|1,02700
Survey|20180508|1|02283|BusinessServices|1,02283
Survey|20180508|1|00750|BusinessServices|1,00750
Survey|20180508|1|00375|BusinessServices|1,00375
Survey|20180508|1|00657|CorporateEvents|1,00657
Survey|20180508|1|02847|CorporateEvents|1,02847
Survey|20180508|1|02602|BusinessServices|1,02602
Survey|20180508|1|02661|BusinessServices|1,02661
Survey|20180508|1|01401|BusinessServices|1,01401
Survey|20180508|1|02851|BusinessServices|1,02851
Survey|20180508|1|02504|BusinessServices|1,02504
Survey|20180508|1|00157|BusinessServices|1,00157
Survey|20180508|1|00561|GolfEvents|1,00561
Survey|20180508|1|00678|GolfEvents|1,00678
Survey|20180508|1|00556|GolfEvents|1,00556
Survey|20180508|1|02202|GolfEvents|1,02202
Survey|20180508|1|02830|GolfEvents|1,02830
Survey|20180508|1|02865|GolfEvents|1,02865
Survey|20180508|1|00387|GolfEvents|1,00387
Survey|20180508|1|02661|GolfEvents|1,02661
Survey|20180508|1|02822|GolfEvents|1,02822
Survey|20180508|1|02987|GolfEvents|1,02987
Survey|20180508|1|00685|GolfEvents|1,00685
Survey|20180508|1|00674|GolfEvents|1,00674
Survey|20180508|1|02859|GolfEvents|1,02859
Survey|20180508|1|00259|GolfEvents|1,00259
Survey|20180508|1|01162|GolfEvents|1,01162
Survey|20180508|1|00110|GolfEvents|1,00110
Survey|20180508|1|00734|GolfEvents|1,00734
Survey|20180508|1|01682|GolfEvents|1,01682
Survey|20180508|1|01056|GolfEvents|1,01056
Survey|20180508|1|02820|GolfEvents|1,02820
Survey|20180508|1|00745|GolfEvents|1,00745
Survey|20180508|1|02818|GolfEvents|1,02818
Survey|20180508|1|02866|FitnessCenter|1,02866
Survey|20180508|1|00105|TennisServices|1,00105
Survey|20180508|1|00648|GolfEvents|1,00648
Survey|20180508|1|01596|GolfEvents|1,01596
Survey|20180508|1|02662|GolfEvents|1,02662
Survey|20180508|1|02836|GolfEvents|1,02836
Survey|20180508|1|02595|GolfEvents|1,02595
Survey|20180508|1|01084|GolfPracticeFacility|1,01084
Survey|20180508|1|02700|PickleballCourts|1,02700
Survey|20180508|1|01545|BusinessServices|1,01545
Survey|20180508|1|01584|GolfServices|1,01584
Survey|20180508|1|00268|TennisCourts|1,00268
Survey|20180508|1|00268|GolfEvents|1,00268
Survey|20180508|1|01584|FitnessCenter|1,01584
Survey|20180508|1|01545|Ballroom|1,01545
Survey|20180508|1|00522|Whirlpool|1,00522
Survey|20180508|1|01084|Whirlpool|1,01084
Survey|20180508|1|02948|Spa|1,02948
Survey|20180508|1|00685|Spa|1,00685
Survey|20180508|1|00185|Spa|1,00185
Survey|20180508|1|02505|Sauna|1,02505
Survey|20180508|1|02069|Sauna|1,02069
Survey|20180508|1|01545|Boardroom|1,01545
Survey|20180508|1|00268|FitnessCenter|1,00268
Survey|20180508|1|00268|BusinessServices|1,00268
Survey|20180508|1|00268|ValetParking|1,00268
Survey|20180508|1|00128|GolfCourse|2,00128
Survey|20180508|1|00678|GolfCourse|1,00678
Survey|20180508|1|02814|GolfCourse|2,02814
Survey|20180508|1|01104|GolfCourse|1,01104
Survey|20180508|1|02175|Whirlpool|1,02175
Survey|20180508|1|00654|Whirlpool|1,00654
Survey|20180508|1|00678|Whirlpool|1,00678
Survey|20180508|1|02771|GolfCourse|1,02771
Survey|20180508|1|02808|GolfCourse|2,02808
Survey|20180508|1|00106|GolfCourse|2,00106
Survey|20180508|1|02283|GolfCourse|2,02283
Survey|20180508|1|00131|AnytimeLounge|1,00131
Survey|20180508|1|00745|GolfCourse|1,00745
Survey|20180508|1|02812|GolfCourse|3,02812
Survey|20180508|1|02661|BasketballCourt|1,02661
Survey|20180508|1|02855|BasketballCourt|1,02855
Survey|20180508|1|02596|GolfCourse|1,02596
Survey|20180508|1|00764|RacquetballCourts|1,00764
Survey|20180508|1|02284|GolfCourse|1,02284
Survey|20180508|1|01582|GolfCourse|1,01582
Survey|20180508|1|00268|SocialEvents|1,00268
Survey|20180508|1|02832|GolfServices|1,02832
Survey|20180508|1|01682|GolfServices|1,01682
Survey|20180508|1|01556|GolfServices|1,01556
Survey|20180508|1|00514|GolfServices|1,00514
Survey|20180508|1|00764|GolfServices|1,00764
Survey|20180508|1|00745|GolfServices|1,00745
Survey|20180508|1|02814|GolfServices|1,02814
Survey|20180508|1|01582|GolfServices|1,01582
Survey|20180508|1|01212|GolfServices|1,01212
Survey|20180508|1|00128|GolfServices|1,00128
Survey|20180508|1|01441|GolfServices|1,01441
Survey|20180508|1|02756|GolfServices|1,02756
Survey|20180508|1|02701|GolfServices|1,02701
Survey|20180508|1|02987|GolfServices|1,02987
Survey|20180508|1|00164|GolfCourse|1,00164
Survey|20180508|1|00268|GolfCourse|1,00268
Survey|20180508|1|01584|GolfCourse|2,01584
Survey|20180508|1|02818|GolfCourse|1,02818
Survey|20180508|1|02824|GolfCourse|1,02824
Survey|20180508|1|00260|GolfCourse|2,00260
Survey|20180508|1|00448|GolfCourse|2,00448
Survey|20180508|1|00116|GolfCourse|2,00116
Survey|20180508|1|00170|PickleballCourts|1,00170
Survey|20180508|1|02756|PoolServices|1,02756
Survey|20180508|1|02280|PoolServices|1,02280
Survey|20180508|1|00128|PoolServices|1,00128
Survey|20180508|1|03008|PoolServices|1,03008
Survey|20180508|1|02806|PoolServices|1,02806
Survey|20180508|1|02816|PoolServices|1,02816
Survey|20180508|1|00476|PoolServices|1,00476
Survey|20180508|1|01578|PoolServices|1,01578
Survey|20180508|1|02845|PoolServices|1,02845
Survey|20180508|1|02895|Pool|1,02895
Survey|20180508|1|00996|Pool|1,00996
Survey|20180508|1|00913|Pool|1,00913
Survey|20180508|1|02284|Pool|1,02284
Survey|20180508|1|00476|Pool|1,00476
Survey|20180508|1|02997|Pool|1,02997
Survey|20180508|1|00448|Pool|1,00448
Survey|20180508|1|02701|Pool|1,02701
Survey|20180508|1|02700|Pool|1,02700
Survey|20180508|1|01579|Pool|1,01579
Survey|20180508|1|02779|Pool|1,02779
Survey|20180508|1|01098|Pool|1,01098
Survey|20180508|1|02810|PoolServices|1,02810
Survey|20180508|1|02700|PoolServices|1,02700
Survey|20180508|1|02808|Pool|1,02808
Survey|20180508|1|02806|Pool|1,02806
Survey|20180508|1|02661|Pool|1,02661
Survey|20180508|1|02812|PoolServices|1,02812
Survey|20180508|1|02662|PoolServices|1,02662
Survey|20180508|1|01430|Pool|1,01430
Survey|20180508|1|01588|MiniGolf|1,01588
Survey|20180508|1|00268|TennisServices|1,00268
Survey|20180508|1|02069|BoatAndMarina|1,02069
Survey|20180508|1|01593|PoolServices|1,01593
Survey|20180508|1|03080|BusinessServices|1,03080
Survey|20180508|1|01593|GolfCourse|1,01593
Survey|20180508|1|00100|GolfPracticeFacility|1,00100
Survey|20180508|1|00103|GolfCourse|1,00103
Survey|20180508|1|00002|GolfCourse|1,00002
Survey|20180508|1|00158|DiningRoom|1,00158
Survey|20180508|1|00170|PoolServices|1,00170
Survey|20180508|1|00170|SwimmingPool|1,00170
Survey|20180508|1|01584|SwimmingPool|1,01584
Survey|20180508|1|02855|GolfCourse|1,02855
Survey|20180508|1|02855|GolfCourse|4,02855
Survey|20180508|1|02855|GolfCourse|5,02855
Survey|20180508|1|00245|GolfServices|2,00245
Survey|20180508|1|02855|GolfServices|2,02855
Survey|20180508|1|01579|GolfCourse|4,01579
Survey|20180508|1|00112|GolfCourse|4,00112
Survey|20180508|1|00674|GolfCourse|4,00674
Survey|20180508|1|02855|GolfServices|3,02855
Survey|20180508|1|00674|GolfServices|2,00674
